"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
4.79	-302.10	-483.51	-100.77	1274.21	1171.12
4.80	-301.53	-483.46	-100.36	1275.52	1172.59
4.81	-302.60	-483.19	-100.56	1275.09	1173.35
4.82	-302.88	-483.62	-100.81	1274.51	1173.05
4.83	-302.03	-484.08	-100.74	1274.61	1172.34
4.84	-303.17	-483.41	-100.70	1275.01	1172.21
4.85	-302.34	-484.85	-100.43	1274.90	1172.60
4.86	-302.53	-483.40	-100.68	1275.15	1172.43
4.87	-302.30	-483.52	-100.92	1275.84	1172.58
4.88	-302.58	-483.98	-100.60	1279.66	1172.54
4.89	-303.62	-483.70	-100.58	1275.56	1171.46
4.90	-302.10	-483.87	-100.65	1274.90	1174.39
4.91	-301.61	-485.03	-100.85	1274.93	1172.75
4.92	-301.42	-483.08	-100.70	1274.42	1172.68
4.93	-303.93	-483.38	-100.31	1275.03	1172.33
4.94	-303.43	-483.30	-100.68	1275.28	1172.34
4.95	-301.73	-481.88	-100.85	1276.59	1171.53
4.96	-302.22	-483.05	-100.76	1274.79	1171.31
4.97	-304.36	-482.07	-100.56	1275.18	1173.10
4.98	-301.78	-483.60	-100.44	1273.02	1172.48
4.99	-302.85	-483.54	-100.82	1275.44	1172.55
5.00	-302.87	-484.77	-100.81	1275.21	1172.75
5.01	-302.62	-482.56	-100.53	1274.31	1171.93
5.02	-302.21	-483.94	-100.53	1274.31	1173.38
5.03	-302.22	-483.59	-100.77	1274.41	1173.57
5.04	-302.24	-483.64	-100.90	1275.23	1172.32
5.05	-301.72	-484.26	-100.62	1275.61	1172.19
5.06	-302.77	-483.38	-100.34	1273.71	1172.85
5.07	-302.66	-482.82	-100.62	1275.16	1172.38
5.08	-301.08	-483.95	-100.79	1275.70	1172.36
5.09	-302.53	-483.41	-100.54	1274.53	1172.53
5.10	-302.16	-484.20	-100.36	1274.65	1173.07
5.11	-301.52	-482.55	-100.51	1275.48	1172.82
5.12	-302.45	-484.51	-100.82	1275.27	1171.94
5.13	-301.70	-482.68	-100.72	1275.08	1172.90
5.14	-302.35	-483.10	-100.25	1275.28	1172.55
5.15	-301.10	-483.17	-100.45	1273.84	1172.32
5.16	-302.86	-483.83	-100.71	1274.29	1172.86
5.17	-302.77	-483.29	-100.53	1275.99	1172.32
5.18	-302.43	-483.54	-100.29	1274.11	1171.32
5.19	-302.39	-484.20	-100.24	1275.19	1172.64
5.20	-303.05	-484.15	-100.49	1275.17	1173.12
5.21	-302.70	-483.36	-100.68	1275.26	1173.20
5.22	-302.78	-483.12	-100.21	1274.23	1173.28
5.23	-302.06	-483.52	-100.28	1276.24	1172.54
5.24	-302.60	-482.63	-100.53	1274.72	1171.68
5.25	-302.39	-483.38	-100.58	1275.39	1173.96
5.26	-304.40	-483.87	-100.30	1274.14	1173.55
5.27	-301.82	-483.43	-100.10	1273.90	1172.68
5.28	-302.14	-483.60	-100.47	1276.49	1173.39
5.29	-301.53	-484.32	-100.59	1275.42	1172.99
5.30	-302.85	-480.53	-100.22	1273.63	1173.22
5.31	-301.70	-482.58	-100.20	1274.48	1173.27
5.32	-302.90	-482.90	-100.35	1274.72	1173.13
5.33	-301.89	-483.20	-100.51	1274.92	1173.09
5.34	-302.25	-483.77	-100.49	1270.60	1173.37
5.35	-302.05	-481.18	-100.16	1273.24	1172.60
5.36	-302.48	-483.17	-100.40	1274.27	1173.60
5.37	-301.33	-482.06	-100.67	1274.37	1172.85
5.38	-302.17	-483.37	-100.32	1273.93	1173.29
5.39	-302.20	-482.60	-100.29	1275.04	1173.30
5.40	-301.98	-483.87	-100.22	1275.91	1173.33
5.41	-302.15	-483.38	-100.51	1275.30	1174.72
5.42	-301.69	-483.10	-100.48	1274.22	1173.80
5.43	-302.20	-484.44	-100.18	1274.28	1173.22
5.44	-303.23	-483.36	-100.23	1276.21	1172.92
5.45	-302.41	-482.88	-100.50	1273.69	1173.11
5.46	-301.61	-483.16	-100.55	1272.79	1173.34
5.47	-301.97	-483.01	-100.58	1272.90	1171.95
5.48	-302.18	-482.54	-100.23	1273.24	1172.73
5.49	-299.59	-482.79	-100.60	1273.91	1173.19
5.50	-302.09	-483.42	-100.73	1273.18	1173.70
5.51	-301.46	-482.42	-100.47	1273.90	1173.04
5.52	-301.87	-483.45	-100.51	1276.09	1173.02
5.53	-300.67	-482.01	-100.44	1274.44	1172.55
5.54	-301.11	-483.57	-100.80	1274.26	1173.44
5.55	-302.20	-482.37	-100.70	1274.14	1173.36
5.56	-301.44	-482.17	-100.28	1274.89	1173.06
5.57	-301.37	-484.06	-100.60	1276.50	1173.39
5.58	-301.34	-482.67	-100.98	1273.99	1173.15
5.59	-301.48	-483.55	-100.74	1274.62	1173.01
5.60	-300.57	-483.36	-100.77	1275.25	1173.21
5.61	-301.06	-482.90	-100.49	1275.26	1173.61
5.62	-301.24	-484.11	-100.94	1274.81	1172.68
5.63	-300.84	-482.92	-100.94	1274.27	1172.56
5.64	-301.59	-484.36	-100.57	1275.64	1172.23
5.65	-301.21	-482.63	-100.76	1275.30	1174.98
5.66	-301.69	-482.90	-100.89	1275.15	1172.47
5.67	-301.33	-482.74	-101.12	1275.17	1172.78
5.68	-302.39	-482.30	-100.90	1274.69	1172.83
5.69	-301.44	-482.55	-100.50	1275.67	1173.12
5.70	-301.22	-483.22	-100.94	1274.06	1172.64
5.71	-301.53	-483.61	-101.06	1274.68	1174.07
5.72	-301.28	-483.75	-100.81	1275.30	1173.67
5.73	-300.63	-482.79	-100.72	1275.92	1172.72
5.74	-300.85	-483.17	-100.76	1273.28	1172.79
5.75	-300.44	-482.58	-101.03	1274.80	1172.31
5.76	-301.05	-484.75	-100.85	1274.59	1171.30
5.77	-301.17	-484.10	-100.54	1274.34	1172.82
5.78	-303.00	-484.46	-100.78	1273.62	1171.11
5.79	-301.10	-483.50	-100.94	1275.15	1172.38
5.80	-301.45	-483.57	-100.81	1278.04	1172.54
5.81	-300.27	-483.32	-100.62	1276.08	1172.56
5.82	-300.84	-484.83	-100.53	1274.75	1172.40
5.83	-300.13	-483.99	-100.85	1274.94	1172.15
5.84	-299.37	-483.80	-100.73	1275.56	1172.34
5.85	-300.76	-483.52	-100.35	1275.38	1172.52
5.86	-301.08	-483.66	-100.52	1277.16	1172.83
5.87	-300.74	-481.05	-100.69	1274.67	1172.23
5.88	-301.33	-482.17	-100.82	1274.20	1173.05
5.89	-299.29	-481.81	-100.59	1274.48	1173.25
5.90	-304.07	-483.08	-100.20	1272.38	1172.43
5.91	-302.01	-483.47	-100.69	1275.14	1172.44
5.92	-301.31	-484.45	-100.63	1280.41	1172.52
5.93	-301.23	-483.27	-100.36	1274.26	1172.95
5.94	-301.27	-483.73	-100.42	1274.67	1172.31
5.95	-300.68	-483.32	-100.46	1274.29	1172.46
5.96	-301.65	-484.20	-100.69	1274.82	1172.34
5.97	-301.20	-483.61	-100.44	1273.27	1172.43
5.98	-301.41	-483.64	-100.09	1275.84	1172.74
5.99	-301.39	-485.32	-100.46	1274.70	1172.05
6.00	-300.99	-484.09	-100.44	1274.09	1172.30
6.01	-299.85	-483.57	-100.36	1274.74	1172.93
6.02	-301.04	-484.38	-100.24	1273.21	1172.75
6.03	-302.14	-482.96	-100.21	1274.13	1172.47
6.04	-302.27	-483.58	-100.54	1274.41	1172.11
6.05	-300.53	-485.45	-100.48	1274.18	1171.76
6.06	-301.61	-483.87	-100.11	1273.39	1172.68
6.07	-302.08	-484.17	-100.30	1274.07	1172.58
6.08	-301.65	-484.42	-100.43	1274.39	1172.48
6.09	-301.68	-485.06	-100.53	1273.16	1172.60
6.10	-301.70	-484.71	-100.36	1273.85	1173.05
6.11	-301.92	-483.83	-100.05	1274.50	1172.83
6.12	-301.69	-484.17	-100.43	1274.37	1173.08
6.13	-301.30	-483.54	-100.57	1274.13	1173.05
6.14	-302.39	-483.54	-100.25	1275.30	1172.82
6.15	-301.91	-483.67	-100.33	1272.93	1172.55
6.16	-301.76	-483.60	-100.25	1273.90	1172.30
6.17	-300.90	-482.96	-100.56	1273.48	1173.71
6.18	-301.70	-483.14	-100.45	1273.64	1171.93
6.19	-301.52	-483.63	-100.00	1274.17	1172.85
6.20	-302.06	-483.71	-100.47	1275.34	1172.69
6.21	-302.25	-483.87	-100.51	1273.94	1172.82
6.22	-301.38	-483.24	-100.43	1273.15	1173.92
6.23	-301.95	-482.63	-100.21	1273.83	1173.40
6.24	-300.43	-482.70	-100.07	1274.04	1173.04
6.25	-301.31	-484.20	-100.48	1275.32	1172.83
6.26	-301.25	-484.12	-100.38	1273.03	1172.82
6.27	-301.21	-483.87	-100.14	1274.09	1172.86
6.28	-301.76	-484.12	-100.24	1274.35	1172.76
6.29	-302.17	-483.06	-100.47	1274.59	1172.80
6.30	-301.84	-483.41	-100.43	1273.43	1170.75
6.31	-301.22	-483.04	-100.23	1273.79	1172.64
6.32	-301.70	-483.71	-99.99	1273.08	1172.68
6.33	-301.90	-483.27	-100.52	1273.61	1173.32
6.34	-302.03	-483.73	-100.49	1274.69	1173.30
6.35	-300.46	-482.37	-100.21	1274.98	1172.86
6.36	-301.06	-483.29	-100.13	1274.66	1172.91
6.37	-301.86	-483.16	-100.22	1276.36	1172.75
6.38	-302.10	-483.08	-100.57	1273.99	1172.31
6.39	-302.85	-481.37	-100.19	1274.79	1172.90
6.40	-302.93	-482.20	-100.14	1274.21	1173.23
6.41	-303.25	-481.92	-100.43	1274.12	1172.63
6.42	-301.92	-482.57	-100.35	1274.88	1173.24
6.43	-300.94	-483.14	-100.30	1273.32	1172.97
6.44	-302.30	-482.63	-100.10	1280.18	1172.77
6.45	-302.22	-484.10	-100.15	1275.52	1173.43
6.46	-301.94	-483.65	-100.55	1275.45	1173.04
6.47	-303.55	-482.91	-100.30	1274.11	1172.67
6.48	-302.76	-483.19	-100.11	1275.51	1173.09
6.49	-301.37	-482.51	-100.24	1274.95	1173.13
6.50	-302.25	-483.02	-100.47	1275.86	1172.82
6.51	-302.31	-480.44	-100.42	1274.53	1173.16
6.52	-302.78	-483.50	-99.98	1275.49	1172.88
6.53	-301.97	-482.72	-100.11	1275.34	1172.94
6.54	-302.71	-483.22	-100.39	1274.51	1172.92
6.55	-301.34	-483.54	-100.53	1273.76	1172.67
6.56	-303.06	-484.65	-100.26	1273.34	1173.61
6.57	-301.51	-483.25	-100.30	1272.81	1173.01
6.58	-303.38	-483.30	-100.26	1274.92	1172.81
6.59	-302.34	-484.27	-100.64	1275.30	1172.73
6.60	-303.29	-483.40	-100.37	1274.76	1173.16
6.61	-303.39	-483.71	-100.19	1275.10	1173.44
6.62	-302.81	-483.28	-100.31	1274.99	1172.67
6.63	-302.64	-483.65	-100.52	1275.37	1173.01
6.64	-303.22	-484.62	-100.45	1275.87	1173.21
6.65	-301.48	-482.10	-100.34	1276.54	1172.52
6.66	-303.14	-483.32	-100.25	1274.99	1173.08
6.67	-302.41	-483.36	-100.67	1277.48	1172.36
6.68	-302.64	-483.78	-100.56	1276.02	1173.29
6.69	-302.75	-483.00	-100.22	1274.64	1173.60
6.70	-303.41	-483.70	-100.42	1274.53	1172.58
6.71	-302.64	-483.45	-100.57	1277.13	1172.52
6.72	-302.43	-482.96	-100.64	1276.66	1172.70
6.73	-301.79	-482.54	-100.50	1276.50	1172.90
6.74	-302.52	-484.73	-100.19	1275.15	1171.52
6.75	-303.07	-482.19	-100.72	1275.37	1171.50
6.76	-302.17	-483.44	-100.72	1275.96	1172.90
6.77	-302.83	-483.06	-100.48	1275.46	1172.40
6.78	-303.35	-483.17	-100.40	1274.64	1172.70
6.79	-301.95	-483.94	-100.67	1275.08	1171.61
6.80	-302.99	-484.26	-100.89	1275.27	1172.80
6.81	-302.68	-483.88	-100.69	1274.73	1172.63
6.82	-303.57	-484.24	-100.26	1274.39	1172.24
6.83	-302.56	-483.50	-100.81	1275.64	1172.43
6.84	-303.15	-484.11	-100.81	1276.72	1172.20
6.85	-302.62	-483.58	-100.65	1275.19	1172.85
6.86	-302.96	-484.76	-100.55	1274.33	1173.17
6.87	-302.53	-483.73	-100.59	1274.62	1172.67
6.88	-303.57	-484.05	-101.05	1274.62	1173.00
6.89	-303.13	-482.56	-100.89	1273.66	1172.21
6.90	-303.40	-482.48	-100.44	1273.88	1171.70
6.91	-302.75	-482.62	-100.74	1276.28	1171.99
6.92	-302.77	-484.68	-100.81	1275.17	1172.92
6.93	-302.69	-484.76	-100.93	1274.70	1171.93
6.94	-302.88	-484.58	-100.68	1273.91	1172.00
6.95	-302.50	-483.04	-100.52	1274.88	1172.72
6.96	-302.56	-485.02	-101.01	1274.41	1171.90
6.97	-302.84	-482.84	-101.04	1275.28	1172.09
6.98	-302.52	-484.89	-100.73	1275.84	1171.96
6.99	-301.78	-484.13	-100.72	1274.43	1172.41
7.00	-302.76	-484.36	-100.72	1274.99	1172.11
7.01	-301.74	-484.15	-101.15	1275.02	1171.93
7.02	-302.94	-483.49	-100.83	1275.29	1171.82
7.03	-301.87	-484.35	-100.56	1275.69	1172.83
7.04	-301.02	-485.76	-100.88	1274.91	1171.12
7.05	-301.52	-483.79	-100.90	1274.84	1172.39
7.06	-302.08	-484.31	-100.82	1273.75	1172.52
7.07	-302.07	-484.01	-100.66	1274.72	1171.91
7.08	-301.65	-485.16	-100.60	1274.74	1172.56
7.09	-301.30	-483.61	-101.18	1278.48	1171.62
7.10	-302.55	-484.49	-100.88	1273.69	1172.63
7.11	-302.13	-483.87	-100.57	1274.66	1172.41
7.12	-301.91	-483.86	-100.71	1275.06	1172.69
7.13	-301.53	-484.77	-100.87	1273.32	1172.41
7.14	-302.63	-484.52	-101.00	1274.71	1172.24
7.15	-302.77	-484.11	-100.75	1273.93	1172.71
7.16	-302.30	-484.39	-100.53	1274.54	1172.65
7.17	-299.14	-484.27	-101.00	1274.34	1172.57
7.18	-301.60	-484.71	-100.94	1273.14	1172.76
7.19	-301.25	-483.92	-100.71	1276.62	1172.41
7.20	-301.88	-485.99	-100.64	1274.47	1171.58
7.21	-301.74	-483.89	-100.63	1274.16	1172.12
7.22	-301.93	-484.13	-100.91	1273.49	1173.09
7.23	-300.85	-483.89	-100.62	1273.49	1172.59
7.24	-301.20	-483.86	-100.39	1273.19	1173.09
7.25	-300.87	-482.93	-100.65	1275.64	1172.57
7.26	-301.27	-483.09	-100.76	1273.61	1171.99
7.27	-302.45	-482.60	-100.76	1273.60	1172.52
7.28	-301.82	-483.31	-100.32	1274.71	1173.16
7.29	-301.03	-483.41	-100.34	1273.72	1173.27
7.30	-301.65	-483.53	-100.77	1275.16	1173.06
7.31	-301.75	-482.84	-100.62	1273.65	1173.64
7.32	-301.85	-483.57	-100.29	1273.50	1172.60
7.33	-301.85	-482.15	-100.45	1273.51	1173.00
7.34	-300.71	-482.65	-100.49	1274.30	1173.03
7.35	-301.10	-482.74	-100.62	1272.81	1173.40
7.36	-301.58	-482.88	-100.17	1272.95	1173.33
7.37	-301.29	-483.35	-100.04	1270.94	1173.21
7.38	-301.82	-483.98	-100.39	1274.30	1172.35
7.39	-301.27	-483.63	-100.63	1273.83	1172.83
7.40	-300.52	-483.16	-100.17	1275.77	1173.22
7.41	-302.51	-482.49	-100.09	1274.78	1172.99
7.42	-301.25	-482.88	-100.22	1273.78	1173.11
7.43	-301.10	-481.64	-100.47	1274.78	1173.69
7.44	-301.44	-482.34	-100.18	1274.29	1173.95
7.45	-301.59	-482.23	-99.82	1274.78	1172.67
7.46	-301.26	-481.99	-100.14	1273.83	1173.09
7.47	-300.35	-482.54	-100.30	1275.55	1173.15
7.48	-301.32	-485.10	-100.17	1273.85	1173.41
7.49	-301.83	-481.83	-100.01	1273.72	1172.77
7.50	-302.15	-482.58	-99.89	1274.15	1172.81
7.51	-300.18	-483.16	-100.30	1274.87	1174.22
7.52	-301.72	-482.37	-100.16	1273.66	1173.42
7.53	-301.20	-481.56	-99.88	1274.33	1173.36
7.54	-300.74	-483.02	-100.02	1274.48	1173.07
7.55	-301.35	-484.05	-100.12	1274.90	1173.51
7.56	-300.41	-484.85	-100.42	1274.86	1174.13
7.57	-301.32	-481.57	-100.07	1274.34	1173.26
7.58	-301.54	-481.96	-99.81	1273.28	1173.33
7.59	-301.34	-482.37	-100.29	1276.24	1173.13
7.60	-301.15	-483.56	-100.27	1274.32	1173.31
7.61	-301.09	-483.05	-100.26	1273.59	1172.68
7.62	-303.19	-483.91	-100.10	1274.00	1173.14
7.63	-300.28	-482.11	-100.18	1276.09	1172.75
7.64	-301.90	-482.62	-100.61	1275.36	1173.07
7.65	-301.09	-482.66	-100.31	1273.24	1173.48
7.66	-300.98	-482.70	-99.97	1274.85	1172.87
7.67	-300.47	-481.75	-100.40	1274.56	1172.81
7.68	-300.97	-482.98	-100.39	1273.89	1172.83
7.69	-301.37	-483.09	-100.61	1274.16	1173.07
7.70	-301.33	-482.95	-100.27	1275.22	1172.98
7.71	-301.19	-482.36	-100.24	1276.96	1172.59
7.72	-301.05	-481.44	-100.76	1274.39	1173.00
7.73	-300.87	-483.25	-100.52	1274.39	1173.06
7.74	-302.06	-482.79	-100.30	1274.78	1173.64
7.75	-300.83	-482.89	-100.38	1275.02	1173.21
7.76	-300.53	-483.75	-100.49	1275.22	1172.87
7.77	-301.18	-483.45	-100.95	1275.56	1172.77
7.78	-301.12	-484.66	-100.51	1274.31	1171.40
7.79	-301.55	-483.18	-100.42	1274.32	1173.01
7.80	-301.18	-484.09	-100.84	1274.85	1173.16
7.81	-301.10	-481.85	-100.77	1274.26	1173.05
7.82	-302.48	-482.42	-100.70	1275.17	1172.54
7.83	-301.55	-483.51	-100.55	1275.02	1171.73
7.84	-301.78	-482.40	-100.70	1274.77	1173.20
7.85	-301.12	-483.72	-101.09	1273.99	1172.47
7.86	-302.26	-483.78	-100.75	1273.73	1172.25
7.87	-302.44	-482.73	-100.59	1275.10	1172.84
7.88	-301.91	-482.60	-100.86	1275.23	1173.06
7.89	-301.02	-484.94	-101.01	1273.04	1172.60
7.90	-302.74	-482.67	-101.18	1274.76	1172.69
7.91	-302.34	-483.23	-100.62	1274.76	1172.13
7.92	-300.15	-483.93	-100.84	1274.40	1172.95
7.93	-301.77	-483.87	-101.27	1275.46	1172.53
7.94	-301.88	-482.90	-101.06	1274.94	1172.43
7.95	-300.60	-484.01	-100.81	1274.61	1172.62
7.96	-301.23	-484.47	-100.75	1274.49	1172.69
7.97	-302.34	-483.15	-100.86	1275.21	1172.69
7.98	-301.47	-483.68	-101.38	1273.76	1172.65
7.99	-302.33	-483.69	-100.73	1273.46	1172.74
8.00	-302.52	-484.10	-100.84	1274.03	1172.67
8.01	-301.56	-484.22	-101.09	1273.70	1171.96
8.02	-302.70	-483.48	-101.06	1275.30	1172.89
8.03	-301.22	-482.67	-101.03	1274.57	1172.96
8.04	-302.12	-483.39	-100.76	1276.43	1172.65
8.05	-301.78	-483.16	-100.91	1274.42	1172.67
8.06	-302.83	-483.68	-101.33	1275.13	1172.09
8.07	-302.31	-483.66	-100.88	1275.77	1171.86
8.08	-300.09	-482.71	-100.80	1275.44	1172.89
8.09	-302.13	-483.94	-100.98	1274.14	1172.80
8.10	-302.41	-483.79	-101.15	1273.38	1172.78
8.11	-302.35	-483.01	-101.02	1275.73	1172.41
8.12	-303.03	-484.33	-100.70	1274.83	1173.14
8.13	-302.45	-483.80	-100.71	1275.50	1172.83
8.14	-302.46	-484.91	-101.07	1274.63	1172.36
8.15	-302.49	-483.53	-100.88	1275.04	1172.56
8.16	-303.85	-484.14	-100.73	1274.75	1172.78
8.17	-302.21	-482.49	-100.72	1275.01	1172.19
8.18	-302.85	-484.24	-100.89	1275.32	1171.07
8.19	-301.22	-484.18	-100.96	1274.37	1171.02
8.20	-302.20	-483.38	-100.70	1275.35	1171.75
8.21	-301.80	-482.74	-100.46	1275.03	1172.59
8.22	-303.03	-483.80	-100.80	1274.63	1172.44
8.23	-302.84	-484.45	-100.80	1274.66	1171.97
8.24	-303.10	-482.89	-100.64	1274.50	1171.94
8.25	-302.83	-483.58	-100.45	1275.62	1172.35
8.26	-302.39	-483.87	-100.51	1274.52	1172.84
8.27	-301.92	-483.55	-100.84	1275.75	1172.81
8.28	-302.74	-483.87	-100.60	1274.82	1172.99
8.29	-302.99	-482.42	-100.26	1275.31	1172.20
8.30	-303.52	-482.90	-100.53	1274.85	1172.00
8.31	-302.78	-482.73	-100.65	1274.94	1173.58
8.32	-302.69	-482.50	-100.68	1276.51	1172.87
8.33	-302.59	-483.46	-100.37	1273.76	1172.30
8.34	-302.75	-484.18	-100.18	1275.88	1172.59
8.35	-303.38	-481.46	-100.67	1275.60	1172.72
8.36	-302.81	-482.43	-100.44	1274.76	1172.61
8.37	-304.02	-483.08	-100.30	1274.99	1172.04
8.38	-302.05	-483.35	-100.23	1276.63	1172.40
8.39	-302.49	-483.63	-100.42	1275.08	1172.44
8.40	-303.17	-484.29	-100.66	1275.40	1172.96
8.41	-302.89	-481.52	-100.29	1274.37	1172.20
8.42	-304.26	-482.70	-100.04	1275.24	1172.95
8.43	-300.01	-483.52	-100.56	1275.24	1172.00
8.44	-303.26	-483.38	-100.53	1272.44	1172.56
8.45	-301.94	-482.64	-100.28	1273.83	1173.01
8.46	-301.18	-482.82	-100.19	1280.54	1172.89
8.47	-302.46	-483.19	-100.24	1275.29	1172.77
8.48	-301.41	-484.03	-100.62	1275.30	1173.13
8.49	-300.85	-483.08	-100.26	1275.41	1171.70
8.50	-302.48	-483.49	-99.98	1273.53	1173.22
8.51	-301.96	-483.35	-100.30	1276.46	1172.76
8.52	-302.49	-484.24	-100.55	1275.61	1172.25
8.53	-302.23	-483.30	-100.49	1275.29	1172.92
8.54	-303.56	-483.73	-100.11	1274.47	1173.45
8.55	-302.81	-483.38	-100.12	1273.59	1172.97
8.56	-304.27	-483.64	-100.59	1274.78	1172.79
8.57	-302.18	-482.51	-100.32	1277.04	1173.14
8.58	-302.18	-482.84	-100.08	1274.21	1172.73
8.59	-301.77	-483.16	-100.21	1274.03	1173.32
8.60	-300.72	-483.07	-100.51	1274.74	1172.94
8.61	-301.63	-482.68	-100.70	1274.65	1173.05
8.62	-303.26	-482.09	-100.15	1273.87	1172.80
8.63	-301.04	-483.77	-100.21	1273.53	1173.59
8.64	-302.07	-483.58	-100.59	1274.11	1174.45
8.65	-302.09	-485.52	-100.47	1274.61	1172.64
8.66	-302.94	-484.08	-100.42	1274.96	1172.73
8.67	-301.43	-482.70	-100.11	1275.66	1172.92
8.68	-301.97	-483.75	-100.33	1275.34	1173.02
8.69	-301.56	-483.99	-100.63	1274.74	1173.24
8.70	-302.43	-483.64	-100.34	1274.09	1173.78
8.71	-302.15	-481.67	-100.28	1274.82	1174.18
8.72	-301.92	-483.90	-100.63	1273.98	1173.16
8.73	-301.85	-483.20	-100.55	1273.14	1172.99
8.74	-302.17	-482.89	-100.58	1275.14	1172.96
8.75	-302.20	-482.53	-100.30	1274.28	1173.44
8.76	-302.15	-483.60	-100.43	1272.91	1173.06
8.77	-301.73	-484.05	-100.70	1273.16	1172.61
8.78	-301.19	-483.49	-100.63	1273.72	1172.55
8.79	-301.97	-482.62	-100.43	1273.77	1173.28
8.80	-302.27	-482.75	-100.48	1274.61	1172.91
8.81	-301.72	-482.36	-100.69	1273.25	1172.29
8.82	-302.32	-484.02	-100.87	1274.07	1173.09
8.83	-301.80	-483.16	-100.55	1273.50	1172.40
8.84	-302.02	-483.82	-100.49	1273.00	1172.66
8.85	-301.23	-482.93	-100.81	1274.06	1172.55
8.86	-302.28	-483.05	-100.81	1274.85	1172.31
8.87	-301.92	-483.14	-100.68	1274.05	1173.64
8.88	-301.76	-482.75	-100.61	1274.47	1173.56
8.89	-301.02	-483.50	-100.68	1273.34	1172.36
8.90	-301.45	-483.87	-100.98	1273.03	1172.77
8.91	-301.75	-483.42	-100.67	1275.14	1172.75
8.92	-301.80	-483.60	-100.52	1273.52	1172.73
8.93	-300.91	-482.68	-100.75	1274.62	1173.13
8.94	-301.64	-483.92	-100.86	1274.35	1172.61
8.95	-301.46	-482.42	-100.92	1273.76	1173.10
8.96	-302.70	-483.48	-100.51	1273.20	1172.96
8.97	-301.17	-482.49	-100.57	1273.17	1172.74
8.98	-302.37	-483.65	-101.06	1273.87	1172.59
8.99	-301.81	-482.57	-100.66	1274.87	1171.88
9.00	-301.64	-483.28	-100.56	1274.25	1172.50
9.01	-303.06	-483.70	-100.59	1274.18	1173.23
9.02	-301.69	-483.40	-100.71	1276.62	1172.96
9.03	-301.33	-483.82	-100.94	1275.16	1172.17
9.04	-301.77	-483.09	-100.47	1273.33	1173.41
9.05	-301.37	-484.01	-100.48	1274.44	1172.95
9.06	-301.67	-483.83	-100.82	1274.43	1172.69
9.07	-301.40	-482.61	-100.72	1275.62	1172.35
9.08	-301.84	-483.74	-100.69	1275.14	1172.58
9.09	-301.59	-484.59	-100.38	1273.20	1172.55
9.10	-301.78	-484.74	-100.62	1274.88	1172.14
9.11	-300.51	-484.31	-100.91	1274.46	1172.56
9.12	-301.81	-484.40	-100.30	1274.84	1172.50
9.13	-300.89	-483.61	-100.41	1274.82	1172.56
9.14	-299.79	-483.91	-100.65	1275.53	1172.82
9.15	-301.13	-484.11	-100.66	1272.83	1172.48
9.16	-302.15	-482.88	-100.65	1272.86	1172.53
9.17	-301.77	-483.94	-100.18	1275.42	1172.09
9.18	-301.99	-484.22	-100.28	1274.08	1172.56
9.19	-303.85	-482.67	-100.69	1275.19	1172.50
9.20	-302.38	-483.82	-100.31	1275.44	1173.22
9.21	-300.83	-482.59	-100.28	1273.16	1173.53
9.22	-301.74	-482.97	-100.29	1271.63	1173.49
9.23	-301.11	-482.66	-100.34	1275.17	1173.16
9.24	-302.05	-484.00	-100.71	1274.96	1172.25
9.25	-301.42	-483.80	-100.07	1273.77	1172.76
9.26	-301.74	-484.40	-100.20	1275.00	1172.75
9.27	-301.75	-483.10	-100.57	1274.96	1173.07
9.28	-301.78	-484.55	-100.32	1274.35	1171.92
9.29	-301.98	-483.09	-100.33	1274.87	1171.97
9.30	-300.94	-484.03	-99.94	1275.66	1172.49
9.31	-300.92	-483.48	-100.31	1274.66	1172.27
9.32	-302.18	-484.51	-100.59	1274.86	1172.92
9.33	-301.28	-483.82	-100.14	1280.82	1171.88
9.34	-301.79	-483.99	-100.10	1274.73	1171.86
9.35	-300.85	-483.15	-100.27	1274.87	1172.89
9.36	-301.85	-483.81	-100.35	1275.25	1172.18
9.37	-301.54	-483.37	-100.44	1274.35	1172.57
9.38	-301.28	-484.23	-100.04	1275.75	1172.72
9.39	-301.31	-484.24	-100.19	1273.61	1172.64
9.40	-301.67	-482.06	-100.52	1276.20	1172.81
9.41	-300.82	-483.90	-100.36	1275.55	1171.77
9.42	-301.00	-483.25	-100.34	1275.09	1172.77
9.43	-301.07	-483.93	-100.11	1275.32	1172.52
9.44	-302.10	-484.14	-100.45	1274.60	1172.15
9.45	-301.77	-483.69	-100.45	1275.45	1172.07
9.46	-302.35	-485.94	-100.09	1274.75	1172.56
9.47	-302.06	-482.83	-100.34	1274.49	1172.18
9.48	-303.37	-483.08	-100.47	1275.31	1172.52
9.49	-301.72	-484.45	-100.51	1274.37	1172.96
9.50	-301.86	-483.26	-100.35	1275.41	1172.45
9.51	-301.38	-482.93	-100.10	1275.51	1173.00
9.52	-301.37	-484.12	-100.35	1274.13	1173.92
9.53	-302.64	-484.24	-100.60	1274.33	1172.66
9.54	-301.75	-483.50	-100.39	1276.20	1172.53
9.55	-301.62	-483.17	-100.24	1275.03	1172.15
9.56	-301.86	-482.93	-100.47	1274.40	1173.37
9.57	-302.00	-484.96	-100.58	1274.33	1172.57
9.58	-302.15	-484.31	-100.47	1274.38	1172.26
9.59	-301.74	-483.70	-100.18	1274.81	1172.24
